id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
4756,4246000,951,Kengeri,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4757,10300000,927,Kengeri,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4758,8275000,1295,Kengeri,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4759,11600000,1025,Kengeri,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4760,11700000,1134,Kengeri,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4761,11500000,964,Kengeri,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4762,20000000,1500,Bennigana Halli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4763,6000000,1200,Bennigana Halli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4764,18400000,1835,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4765,10200000,1860,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4766,10400000,1830,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4767,8484000,2502,Thanisandra,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4768,8484000,1314,Talaghattapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4769,10000000,3068,Narayanapura on Hennur Main Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4770,12300000,1703,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4771,9516000,1748,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4772,16700000,1414,Narayanapura on Hennur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4773,20200000,1414,Narayanapura on Hennur Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4774,18000000,1680,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4775,17200000,2050,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4776,11700000,1586,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4777,11200000,2790,Narayanapura on Hennur Main Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4778,20000000,3378,Narayanapura on Hennur Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4779,6600000,3015,Narayanapura on Hennur Main Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4780,3859000,2880,Narayanapura on Hennur Main Road,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4781,2288000,1850,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4782,2745000,1765,Whitefield Hope Farm Junction,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4783,3859000,2502,Thanisandra,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4784,2745000,1105,Jaibharath Nagar Bangalore,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4785,8083000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4786,7900000,520,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4787,46000000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4788,3045000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4789,3116000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4790,3123000,1585,Babusa Palya,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4791,3100000,1248,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4792,4020000,2600,Sadashiva Nagar,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4793,4133000,1017,sarjapura attibele road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4794,3859000,929,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4795,3311999,931,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4796,2500000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4797,4144000,1005,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4798,3113000,1025,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4799,3554000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4800,3100000,940,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4801,2745000,785,Bommasandra,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4802,6500000,797,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4803,3400000,928,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4804,2899000,930,Devanahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4805,8000000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4806,6605000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4807,3100000,1535,Babusa Palya,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4808,3100000,943,Chandapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4809,3859000,660,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4810,2288000,1415,Jalahalli,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4811,3045000,1201,JP Nagar Phase 7,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4812,28000000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4813,2975000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4814,2969000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4815,8000000,520,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4816,5000000,1017,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4817,3300000,1890,Rajajinagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4818,4200000,850,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4819,5467000,875,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4820,6743000,1420,Electronic City Phase 1,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4821,3172000,990,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4822,2500000,660,Electronic City Phase 1,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4823,3046000,715,Electronic City Phase 1,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4824,3100000,1215,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4825,3100000,1722,Budigere Cross,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4826,3100000,809,Budigere Cross,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4827,3100000,611,Budigere Cross,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4828,3800000,1020,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4829,2355000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4830,3030000,926,sarjapura attibele road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4831,3100000,923,sarjapura attibele road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4832,9100000,921,Chandapura Anekal Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4833,260000000,731,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4834,300000000,785,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4835,4057000,1010,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4836,30000000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4837,3100000,1614,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4838,4144000,7000,Ashok Nagar,4,1,9,9,9,9,,9,9,9,9,9,9,9,9
4839,3692000,7000,Ashok Nagar,4,1,9,9,9,9,,9,9,9,9,9,9,9,9
4840,3946000,1399,Sarjapur,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4841,3801000,2770,RMV 2nd Stage,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4842,2700000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4843,3100000,797,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4844,4250000,710,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4845,3100000,759,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4846,2745000,731,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4847,3100000,854,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4848,4176000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4849,3293000,1045,Uttarahalli,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4850,5750000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4851,3859000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4852,7020000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4853,3859000,1099,Budigere Cross,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4854,2745000,814,Budigere Cross,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4855,3859000,1260,Budigere Cross,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4856,2745000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4857,8138000,1350,Ramamurthy Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4858,6500000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4859,8000000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4860,3859000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4861,3309000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4862,6200000,1710,Budigere Cross,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4863,6500000,1535,Babusa Palya,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4864,8500000,1785,Krishnarajapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4865,7155000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4866,10200000,939,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4867,5223000,1000,Varthur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4868,4940000,1304,Yelahanka,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4869,6792000,1705,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4870,5913000,1350,RR Nagar Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4871,2975000,1452,ITPL,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4872,11800000,1045,HBR Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4873,19000000,1040,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4874,3390000,1430,Kogilu Road Near Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4875,2499000,1245,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4876,2800000,850,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4877,4237000,1780,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4878,5814000,1910,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4879,11800000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4880,28000000,3000,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4881,5400000,850,Marsur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4882,4237000,1467,sarjapura attibele road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4883,3800000,1140,Babusa Palya,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4884,3950000,1887,Bilekahalli,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4885,6100000,3463,JP Nagar Phase 4,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
4886,3800000,1188,Babusabpalya,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4887,3946000,1467,Sompura Gate,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4888,6094000,732,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4889,3700000,759,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4890,6043000,1172,Manyata Tech Park Nagawara,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4891,4674000,731,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4892,3482000,759,Manayata Tech Park,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4893,3261999,1172,Manyata Tech Park Nagawara,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4894,4057000,710,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4895,2848000,1185,Hennur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4896,2899000,984,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4897,13000000,1182,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4898,4133000,1099,sarjapura attibele road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4899,6100000,1399,sarjapura attibele road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4900,6090000,943,sarjapura attibele road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4901,4070000,779,Attibele,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4902,3800000,1780,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4903,3779999,1025,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4904,4000000,1172,Manyata Tech Park Nagawara,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4905,2288000,1172,Thanisandra Main Road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4906,8820000,783,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4907,4000000,732,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4908,3725000,728,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4909,6100000,940,Abbigere,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4910,3800000,520,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4911,3090000,2100,Kaggadasapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4912,3199000,1005,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4913,2549000,920,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4914,5263000,1172,Telecom Layout Thanisandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4915,5238000,728,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4916,5248000,922,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4917,5301000,921,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4918,4916000,1030,Bagaluru,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4919,7077000,1053,HBR Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4920,7053000,1048,HBR Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4921,6768000,1050,HBR Layout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4922,5937000,1116,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4923,5320000,1035,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4924,2848000,1490,Kogilu Road Near Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4925,2900000,1485,Kogilu Road Near Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4926,4500000,1425,Kogilu Road Near Yelahanka,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4927,2288000,1250,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4928,5340000,1120,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4929,5030000,943,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4930,13400000,875,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4931,5322000,937,Yelahanka,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4932,3859000,520,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4933,5814000,1200,Babusa Palya,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4934,7000000,1059,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4935,7000000,1500,Cooke Town,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4936,4813000,1038,Ramamurthy Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4937,3900000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4938,4050000,1140,Babusa Palya,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4939,4700000,1520,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4940,9359000,1520,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4941,120000000,1214,Budigere Cross,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4942,6300000,1005,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4943,3110000,1020,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4944,3335000,1000,JP Nagar Phase 8,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4945,4050000,1370,Sarjapur Road Till Wipro,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4946,3260000,7541,Hebbal,5,0,9,9,9,9,,9,9,9,9,9,9,9,9
4947,2288000,705,CV Raman Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4948,3859000,927,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4949,3261999,947,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4950,5106000,1015,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4951,5077000,924,Chandapura Anekal Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4952,5058000,520,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4953,4650000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4954,3700000,1099,sarjapura attibele road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4955,3900000,1075,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4956,3427000,1069,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4957,4864000,1065,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4958,2745000,979,Kogilu Road Near Yelahanka,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4959,5187000,710,Telecom Layout Thanisandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4960,13000000,759,Telecom Layout Thanisandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4961,2536000,770,HBR Layout,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4962,270000000,1225,Anekal City,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4963,6425000,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
4964,6917000,1035,Jakkur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4965,9359000,1762,Kadugodi,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4966,3086000,1025,Bagaluru,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4967,8500000,6900,Lavelle Road,4,1,9,9,9,9,,9,9,9,9,9,9,9,9
4968,3859000,1155,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4969,2848000,1250,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4970,3869000,1720,Electronic City Phase 1,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4971,4864000,920,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4972,3106000,1330,Jakkur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4973,6014000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4974,3100000,943,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4975,3200000,1060,Hosa Road Junction,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4976,4237000,1225,Anekal City,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4977,6500000,926,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4978,3100000,1280,Horamavu Banjara Lyout,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4979,4492000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4980,4455000,1020,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4981,4220000,1467,Sarjapur Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4982,5000000,1535,Babusa Palya,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
4983,15200000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4984,9700000,1815,Bagaluru,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4985,5803000,1800,Bagaluru,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4986,5803000,1055,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4987,5883000,939,Jigani,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4988,5803000,1875,Yelahanka,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
4989,5883000,1555,Electronic City Phase 1,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4990,7498999,1095,RR Nagar Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4991,5803000,1095,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4992,5883000,1110,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4993,190000000,1095,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4994,3800000,1110,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4995,3100000,1415,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
4996,3100000,1095,RR Nagar Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4997,3800000,1110,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
4998,3946000,7000,Ulsoor,4,1,9,9,9,9,,9,9,9,9,9,9,9,9
4999,4144000,955,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5000,3806000,925,sarjapura attibele road,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5001,6094000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5002,3950000,731,Telecom Layout Thanisandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5003,6100000,759,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5004,5700000,797,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5005,5400000,732,Manyata Tech Park Nagawara,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5006,31000000,1172,Manyata Tech Park Nagawara,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5007,4864000,759,Telecom Layout Thanisandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5008,3100000,1172,Telecom Layout Thanisandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5009,8840000,1355,Poornaprajna Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5010,3859000,1355,Channasandra Layout,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5011,3100000,3449,Hebbal,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5012,4950000,1225,Anekal City,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5013,3100000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5014,17300000,1300,Kudlu,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5015,15000000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5016,2745000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5017,3261999,1411,Doddaballapur,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
5018,5305000,924,Sarjapur Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5019,6917000,1792,JP Nagar Phase 7,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5020,3100000,2625,Kundalahalli,3,1,9,9,9,9,,9,9,9,9,9,9,9,9
5021,7545999,645,Anekal City,1,0,9,9,9,9,,9,9,9,9,9,9,9,9
5022,3100000,1099,Sarjapur,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5023,3335000,1179,Thanisandra Main Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5024,4864000,1250,Electronic City Phase 1,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5025,3859000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5026,12500000,1372,TC Palya Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5027,7300000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5028,11900000,947,Chandapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5029,9300000,1225,Anekal City,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5030,3100000,950,Anekal City,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5031,6800000,1570,Ulsoor,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5032,2975000,904,Ulsoor,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5033,4000000,2170,Junnasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5034,2544000,1691,Junnasandra,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5035,5750000,924,Attibele,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5036,7155000,1157,RR Nagar,2,1,9,9,9,9,,9,9,9,9,9,9,9,9
5037,8358000,875,Koppa Begur Road,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5038,10900000,1005,Bommasandra,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5039,39900000,1028,Bagaluru,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5040,28300000,1085,RR Nagar,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5041,39100000,1350,RR Nagar,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5042,30900000,1306,Talaghattapura,2,0,9,9,9,9,,9,9,9,9,9,9,9,9
5043,41100000,1706,Talaghattapura,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
5044,25800000,3200,JP Nagar Phase 1,4,0,9,9,9,9,,9,9,9,9,9,9,9,9
5045,49100000,2404,JP Nagar Phase 1,3,0,9,9,9,9,,9,9,9,9,9,9,9,9
